Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid,design_1_i/xfft_0_m_axis_data_tdata[63:0],design_1_i/xfft_0_m_axis_data_tlast,design_1_i/xfft_0_m_axis_data_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
1445,1445,0,458724,0,0,3fd1,001c,16337,16356,0,b3adaa8da48bcea5,0,0
1446,1446,0,458724,0,0,36e7,001c,14055,16356,0,b3adaa8da48bcea5,0,0
1447,1447,0,458724,0,0,33fe,001c,13310,16356,0,b3adaa8da48bcea5,0,0
1448,1448,0,458724,0,0,26d7,001c,9943,16356,0,b3adaa8da48bcea5,0,0
1449,1449,0,458724,0,0,1f4c,001c,8012,16356,0,b3adaa8da48bcea5,0,0
1450,1450,0,458724,0,0,1f97,001c,4503,16356,0,b3adaa8da48bcea5,0,0
1451,1451,0,458724,0,0,0199,001c,395,16356,0,b3adaa8da48bcea5,0,0
1452,1452,0,458724,0,0,0189,001c,1,16356,0,b3adaa8da48bcea5,0,0
1453,1453,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1454,1454,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1455,1455,0,458724,0,0,01ba,001c,442,16356,0,b3adaa8da48bcea5,0,0
1456,1456,0,458724,0,0,01ba,001c,4090,16356,0,b3adaa8da48bcea5,0,0
1457,1457,0,458724,0,0,0ee4,001c,7916,16356,0,b3adaa8da48bcea5,0,0
1458,1458,0,458724,0,0,1c5e,001c,7262,16356,0,b3adaa8da48bcea5,0,0
1459,1459,0,458724,0,0,24e7,001c,9447,16356,0,b3adaa8da48bcea5,0,0
1460,1460,0,458724,0,0,328b,001c,12939,16356,0,b3adaa8da48bcea5,0,0
1461,1461,0,458724,0,0,35f2,001c,13810,16356,0,b3adaa8da48bcea5,0,0
1462,1462,0,458724,0,0,3f50,001c,16208,16356,0,b3adaa8da48bcea5,0,0
1463,1463,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1464,1464,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1465,1465,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1466,1466,0,458724,0,0,3d4e,001c,15694,16356,0,b3adaa8da48bcea5,0,0
1467,1467,0,458724,0,0,3b56,001c,15190,16356,0,b3adaa8da48bcea5,0,0
1468,1468,0,458724,0,0,2efa,001c,12026,16356,0,b3adaa8da48bcea5,0,0
1469,1469,0,458724,0,0,2877,001c,10359,16356,0,b3adaa8da48bcea5,0,0
1470,1470,0,458724,0,0,1bc1,001c,7105,16356,0,b3adaa8da48bcea5,0,0
1471,1471,0,458724,0,0,04df,001c,1247,16356,0,b3adaa8da48bcea5,0,0
1472,1472,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1473,1473,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1474,1474,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1475,1475,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1476,1476,0,458724,0,0,0bfe,001c,3070,16356,0,b3adaa8da48bcea5,0,0
1477,1477,0,458724,0,0,1a83,001c,6787,16356,0,b3adaa8da48bcea5,0,0
1478,1478,0,458724,0,0,23ac,001c,9132,16356,0,b3adaa8da48bcea5,0,0
1479,1479,0,458724,0,0,2ecb,001c,11979,16356,0,b3adaa8da48bcea5,0,0
1480,1480,0,458724,0,0,3b1a,001c,15130,16356,0,b3adaa8da48bcea5,0,0
1481,1481,0,458724,0,0,3d28,001c,15656,16356,0,b3adaa8da48bcea5,0,0
1482,1482,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1483,1483,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1484,1484,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1485,1485,0,458724,0,0,3f1d,001c,16157,16356,0,b3adaa8da48bcea5,0,0
1486,1486,0,458724,0,0,3f15,001c,13845,16356,0,b3adaa8da48bcea5,0,0
1487,1487,0,458724,0,0,36f8,001c,13033,16356,0,b3adaa8da48bcea5,0,0
1488,1488,0,458724,0,0,36eb,001c,10091,16356,0,b3adaa8da48bcea5,0,0
1489,1489,0,458724,0,0,3de7,001c,7591,16356,0,b3adaa8da48bcea5,0,0
1490,1490,0,458724,0,0,1fee,001c,8174,16356,0,b3adaa8da48bcea5,0,0
1491,1491,0,458724,0,0,0fc8,001c,4040,16356,0,b3adaa8da48bcea5,0,0
1492,1492,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1493,1493,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1494,1494,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1495,1495,0,458724,0,0,0000,001c,576,16356,0,b3adaa8da48bcea5,0,0
1496,1496,0,458724,0,0,0261,001c,609,16356,0,b3adaa8da48bcea5,0,0
1497,1497,0,458724,0,0,10ac,001c,4268,16356,0,b3adaa8da48bcea5,0,0
1498,1498,0,458724,0,0,1de6,001c,7654,16356,0,b3adaa8da48bcea5,0,0
1499,1499,0,458724,0,0,2646,001c,9798,16356,0,b3adaa8da48bcea5,0,0
1500,1500,0,458724,0,0,33a9,001c,13225,16356,0,b3adaa8da48bcea5,0,0
1501,1501,0,458724,0,0,36d4,001c,14036,16356,0,b3adaa8da48bcea5,0,0
1502,1502,0,458724,0,0,3fad,001c,16301,16356,0,b3adaa8da48bcea5,0,0
1503,1503,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1504,1504,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1505,1505,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1506,1506,0,458724,0,0,3cea,001c,15594,16356,0,b3adaa8da48bcea5,0,0
1507,1507,0,458724,0,0,3a8e,001c,14990,16356,0,b3adaa8da48bcea5,0,0
1508,1508,0,458724,0,0,2de6,001c,11750,16356,0,b3adaa8da48bcea5,0,0
1509,1509,0,458724,0,0,230f,001c,8975,16356,0,b3adaa8da48bcea5,0,0
1510,1510,0,458724,0,0,1a23,001c,6691,16356,0,b3adaa8da48bcea5,0,0
1511,1511,0,458724,0,0,0b1a,001c,2842,16356,0,b3adaa8da48bcea5,0,0
1512,1512,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1513,1513,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1514,1514,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1515,1515,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1516,1516,0,458724,0,0,061f,001c,1567,16356,0,b3adaa8da48bcea5,0,0
1517,1517,0,458724,0,0,144c,001c,5196,16356,0,b3adaa8da48bcea5,0,0
1518,1518,0,458724,0,0,28b7,001c,10423,16356,0,b3adaa8da48bcea5,0,0
1519,1519,0,458724,0,0,2fad,001c,12205,16356,0,b3adaa8da48bcea5,0,0
1520,1520,0,458724,0,0,3538,001c,13368,16356,0,b3adaa8da48bcea5,0,0
1521,1521,0,458724,0,0,3def,001c,15855,16356,0,b3adaa8da48bcea5,0,0
1522,1522,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1523,1523,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1524,1524,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1525,1525,0,458724,0,0,3fff,001c,16319,16356,0,b3adaa8da48bcea5,0,0
1526,1526,0,458724,0,0,3faf,001c,16303,16356,0,b3adaa8da48bcea5,0,0
1527,1527,0,458724,0,0,358e,001c,14222,16356,0,b3adaa8da48bcea5,0,0
1528,1528,0,458724,0,0,321d,001c,13853,16356,0,b3adaa8da48bcea5,0,0
1529,1529,0,458724,0,0,2415,001c,11285,16356,0,b3adaa8da48bcea5,0,0
1530,1530,0,458724,0,0,1c23,001c,7395,16356,0,b3adaa8da48bcea5,0,0
1531,1531,0,458724,0,0,0dec,001c,3564,16356,0,b3adaa8da48bcea5,0,0
1532,1532,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1533,1533,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1534,1534,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1535,1535,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1536,1536,0,458724,0,0,02e9,001c,745,16356,0,b3adaa8da48bcea5,0,0
1537,1537,0,458724,0,0,1259,001c,4697,16356,0,b3adaa8da48bcea5,0,0
1538,1538,0,458724,0,0,1f84,001c,8068,16356,0,b3adaa8da48bcea5,0,0
1539,1539,0,458724,0,0,27a2,001c,10146,16356,0,b3adaa8da48bcea5,0,0
1540,1540,0,458724,0,0,387a,001c,14458,16356,0,b3adaa8da48bcea5,0,0
1541,1541,0,458724,0,0,376c,001c,14188,16356,0,b3adaa8da48bcea5,0,0
1542,1542,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1543,1543,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1544,1544,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1545,1545,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1546,1546,0,458724,0,0,3c18,001c,15384,16356,0,b3adaa8da48bcea5,0,0
1547,1547,0,458724,0,0,396f,001c,14703,16356,0,b3adaa8da48bcea5,0,0
1548,1548,0,458724,0,0,2c9b,001c,11419,16356,0,b3adaa8da48bcea5,0,0
1549,1549,0,458724,0,0,21c9,001c,8649,16356,0,b3adaa8da48bcea5,0,0
1550,1550,0,458724,0,0,1885,001c,6277,16356,0,b3adaa8da48bcea5,0,0
1551,1551,0,458724,0,0,0905,001c,2309,16356,0,b3adaa8da48bcea5,0,0
1552,1552,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1553,1553,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1554,1554,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1555,1555,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1556,1556,0,458724,0,0,07fb,001c,2043,16356,0,b3adaa8da48bcea5,0,0
1557,1557,0,458724,0,0,178e,001c,5518,16356,0,b3adaa8da48bcea5,0,0
1558,1558,0,458724,0,0,2f8d,001c,10895,16356,0,b3adaa8da48bcea5,0,0
1559,1559,0,458724,0,0,3aef,001c,12527,16356,0,b3adaa8da48bcea5,0,0
1560,1560,0,458724,0,0,34fe,001c,13566,16356,0,b3adaa8da48bcea5,0,0
1561,1561,0,458724,0,0,3edd,001c,16125,16356,0,b3adaa8da48bcea5,0,0
1562,1562,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1563,1563,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1564,1564,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1565,1565,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1566,1566,0,458724,0,0,3e5f,001c,16095,16356,0,b3adaa8da48bcea5,0,0
1567,1567,0,458724,0,0,3487,001c,13511,16356,0,b3adaa8da48bcea5,0,0
1568,1568,0,458724,0,0,30c9,001c,12489,16356,0,b3adaa8da48bcea5,0,0
1569,1569,0,458724,0,0,2adb,001c,10971,16356,0,b3adaa8da48bcea5,0,0
1570,1570,0,458724,0,0,1686,001c,5766,16356,0,b3adaa8da48bcea5,0,0
1571,1571,0,458724,0,0,07fe,001c,2046,16356,0,b3adaa8da48bcea5,0,0
1572,1572,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1573,1573,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1574,1574,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1575,1575,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1576,1576,0,458724,0,0,0891,001c,2193,16356,0,b3adaa8da48bcea5,0,0
1577,1577,0,458724,0,0,13f8,001c,5112,16356,0,b3adaa8da48bcea5,0,0
1578,1578,0,458724,0,0,2111,001c,8465,16356,0,b3adaa8da48bcea5,0,0
1579,1579,0,458724,0,0,2ca9,001c,11433,16356,0,b3adaa8da48bcea5,0,0
1580,1580,0,458724,0,0,398c,001c,14732,16356,0,b3adaa8da48bcea5,0,0
1581,1581,0,458724,0,0,37f6,001c,14326,16356,0,b3adaa8da48bcea5,0,0
1582,1582,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1583,1583,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1584,1584,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1585,1585,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1586,1586,0,458724,0,0,375b,001c,14171,16356,0,b3adaa8da48bcea5,0,0
1587,1587,0,458724,0,0,388f,001c,14479,16356,0,b3adaa8da48bcea5,0,0
1588,1588,0,458724,0,0,2779,001c,10105,16356,0,b3adaa8da48bcea5,0,0
1589,1589,0,458724,0,0,2040,001c,8256,16356,0,b3adaa8da48bcea5,0,0
1590,1590,0,458724,0,0,1295,001c,4757,16356,0,b3adaa8da48bcea5,0,0
1591,1591,0,458724,0,0,02d9,001c,729,16356,0,b3adaa8da48bcea5,0,0
1592,1592,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1593,1593,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1594,1594,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1595,1595,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1596,1596,0,458724,0,0,0da8,001c,3496,16356,0,b3adaa8da48bcea5,0,0
1597,1597,0,458724,0,0,1faa,001c,8106,16356,0,b3adaa8da48bcea5,0,0
1598,1598,0,458724,0,0,173a,001c,14138,16356,0,b3adaa8da48bcea5,0,0
1599,1599,0,458724,0,0,245c,001c,9436,16356,0,b3adaa8da48bcea5,0,0
1600,1600,0,458724,0,0,31ed,001c,13805,16356,0,b3adaa8da48bcea5,0,0
1601,1601,0,458724,0,0,358a,001c,16332,16356,0,b3adaa8da48bcea5,0,0
1602,1602,0,458724,0,0,3ecf,001c,16335,16356,0,b3adaa8da48bcea5,0,0
1603,1603,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1604,1604,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1605,1605,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1606,1606,0,458724,0,0,3da7,001c,15783,16356,0,b3adaa8da48bcea5,0,0
1607,1607,0,458724,0,0,3bdd,001c,15325,16356,0,b3adaa8da48bcea5,0,0
1608,1608,0,458724,0,0,2fc4,001c,12228,16356,0,b3adaa8da48bcea5,0,0
1609,1609,0,458724,0,0,2992,001c,10642,16356,0,b3adaa8da48bcea5,0,0
1610,1610,0,458724,0,0,14de,001c,5342,16356,0,b3adaa8da48bcea5,0,0
1611,1611,0,458724,0,0,0625,001c,1573,16356,0,b3adaa8da48bcea5,0,0
1612,1612,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1613,1613,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1614,1614,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1615,1615,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1616,1616,0,458724,0,0,0aa2,001c,2722,16356,0,b3adaa8da48bcea5,0,0
1617,1617,0,458724,0,0,196f,001c,6511,16356,0,b3adaa8da48bcea5,0,0
1618,1618,0,458724,0,0,22ac,001c,8876,16356,0,b3adaa8da48bcea5,0,0
1619,1619,0,458724,0,0,2dfe,001c,11774,16356,0,b3adaa8da48bcea5,0,0
1620,1620,0,458724,0,0,3a6c,001c,14956,16356,0,b3adaa8da48bcea5,0,0
1621,1621,0,458724,0,0,3ce0,001c,15584,16356,0,b3adaa8da48bcea5,0,0
1622,1622,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1623,1623,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1624,1624,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1625,1625,0,458724,0,0,3fa2,001c,16290,16356,0,b3adaa8da48bcea5,0,0
1626,1626,0,458724,0,0,36b2,001c,14002,16356,0,b3adaa8da48bcea5,0,0
1627,1627,0,458724,0,0,3398,001c,13208,16356,0,b3adaa8da48bcea5,0,0
1628,1628,0,458724,0,0,272a,001c,9770,16356,0,b3adaa8da48bcea5,0,0
1629,1629,0,458724,0,0,1e9e,001c,7838,16356,0,b3adaa8da48bcea5,0,0
1630,1630,0,458724,0,0,1ebf,001c,4391,16356,0,b3adaa8da48bcea5,0,0
1631,1631,0,458724,0,0,11f7,001c,503,16356,0,b3adaa8da48bcea5,0,0
1632,1632,0,458724,0,0,00f2,001c,178,16356,0,b3adaa8da48bcea5,0,0
1633,1633,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1634,1634,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1635,1635,0,458724,0,0,00ed,001c,236,16356,0,b3adaa8da48bcea5,0,0
1636,1636,0,458724,0,0,00ed,001c,4077,16356,0,b3adaa8da48bcea5,0,0
1637,1637,0,458724,0,0,0f89,001c,8137,16356,0,b3adaa8da48bcea5,0,0
1638,1638,0,458724,0,0,1ceb,001c,7403,16356,0,b3adaa8da48bcea5,0,0
1639,1639,0,458724,0,0,2549,001c,9545,16356,0,b3adaa8da48bcea5,0,0
1640,1640,0,458724,0,0,32d2,001c,13010,16356,0,b3adaa8da48bcea5,0,0
1641,1641,0,458724,0,0,364f,001c,13903,16356,0,b3adaa8da48bcea5,0,0
1642,1642,0,458724,0,0,3f70,001c,16240,16356,0,b3adaa8da48bcea5,0,0
1643,1643,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1644,1644,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1645,1645,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1646,1646,0,458724,0,0,3d38,001c,15672,16356,0,b3adaa8da48bcea5,0,0
1647,1647,0,458724,0,0,3b08,001c,15112,16356,0,b3adaa8da48bcea5,0,0
1648,1648,0,458724,0,0,2eae,001c,11950,16356,0,b3adaa8da48bcea5,0,0
1649,1649,0,458724,0,0,2810,001c,10256,16356,0,b3adaa8da48bcea5,0,0
1650,1650,0,458724,0,0,1b4b,001c,6987,16356,0,b3adaa8da48bcea5,0,0
1651,1651,0,458724,0,0,0449,001c,1097,16356,0,b3adaa8da48bcea5,0,0
1652,1652,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1653,1653,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1654,1654,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1655,1655,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1656,1656,0,458724,0,0,04db,001c,1243,16356,0,b3adaa8da48bcea5,0,0
1657,1657,0,458724,0,0,1b1c,001c,6940,16356,0,b3adaa8da48bcea5,0,0
1658,1658,0,458724,0,0,280d,001c,10253,16356,0,b3adaa8da48bcea5,0,0
1659,1659,0,458724,0,0,2f0b,001c,12043,16356,0,b3adaa8da48bcea5,0,0
1660,1660,0,458724,0,0,3b4d,001c,15181,16356,0,b3adaa8da48bcea5,0,0
1661,1661,0,458724,0,0,3d65,001c,15717,16356,0,b3adaa8da48bcea5,0,0
1662,1662,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1663,1663,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1664,1664,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1665,1665,0,458724,0,0,3f2d,001c,16173,16356,0,b3adaa8da48bcea5,0,0
1666,1666,0,458724,0,0,3f31,001c,13841,16356,0,b3adaa8da48bcea5,0,0
1667,1667,0,458724,0,0,36bf,001c,12991,16356,0,b3adaa8da48bcea5,0,0
1668,1668,0,458724,0,0,36fe,001c,9982,16356,0,b3adaa8da48bcea5,0,0
1669,1669,0,458724,0,0,24e8,001c,15848,16356,0,b3adaa8da48bcea5,0,0
1670,1670,0,458724,0,0,1f77,001c,8053,16356,0,b3adaa8da48bcea5,0,0
1671,1671,0,458724,0,0,0f53,001c,3923,16356,0,b3adaa8da48bcea5,0,0
1672,1672,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1673,1673,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1674,1674,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1675,1675,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1676,1676,0,458724,0,0,01b5,001c,437,16356,0,b3adaa8da48bcea5,0,0
1677,1677,0,458724,0,0,112f,001c,4399,16356,0,b3adaa8da48bcea5,0,0
1678,1678,0,458724,0,0,1e65,001c,7781,16356,0,b3adaa8da48bcea5,0,0
1679,1679,0,458724,0,0,26cb,001c,9931,16356,0,b3adaa8da48bcea5,0,0
1680,1680,0,458724,0,0,33c2,001c,13250,16356,0,b3adaa8da48bcea5,0,0
1681,1681,0,458724,0,0,36f7,001c,14071,16356,0,b3adaa8da48bcea5,0,0
1682,1682,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1683,1683,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1684,1684,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1685,1685,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1686,1686,0,458724,0,0,3ca8,001c,15528,16356,0,b3adaa8da48bcea5,0,0
1687,1687,0,458724,0,0,3a1d,001c,14877,16356,0,b3adaa8da48bcea5,0,0
1688,1688,0,458724,0,0,2d68,001c,11624,16356,0,b3adaa8da48bcea5,0,0
1689,1689,0,458724,0,0,22b8,001c,8888,16356,0,b3adaa8da48bcea5,0,0
1690,1690,0,458724,0,0,199d,001c,6557,16356,0,b3adaa8da48bcea5,0,0
1691,1691,0,458724,0,0,0a32,001c,2610,16356,0,b3adaa8da48bcea5,0,0
1692,1692,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1693,1693,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1694,1694,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1695,1695,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1696,1696,0,458724,0,0,06c3,001c,1731,16356,0,b3adaa8da48bcea5,0,0
1697,1697,0,458724,0,0,14a2,001c,5282,16356,0,b3adaa8da48bcea5,0,0
1698,1698,0,458724,0,0,29a5,001c,10661,16356,0,b3adaa8da48bcea5,0,0
1699,1699,0,458724,0,0,3133,001c,12339,16356,0,b3adaa8da48bcea5,0,0
1700,1700,0,458724,0,0,343e,001c,13374,16356,0,b3adaa8da48bcea5,0,0
1701,1701,0,458724,0,0,3dff,001c,15871,16356,0,b3adaa8da48bcea5,0,0
1702,1702,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1703,1703,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1704,1704,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1705,1705,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1706,1706,0,458724,0,0,3f9b,001c,16283,16356,0,b3adaa8da48bcea5,0,0
1707,1707,0,458724,0,0,359e,001c,13726,16356,0,b3adaa8da48bcea5,0,0
1708,1708,0,458724,0,0,318d,001c,15277,16356,0,b3adaa8da48bcea5,0,0
1709,1709,0,458724,0,0,2ba8,001c,11176,16356,0,b3adaa8da48bcea5,0,0
1710,1710,0,458724,0,0,1798,001c,6040,16356,0,b3adaa8da48bcea5,0,0
1711,1711,0,458724,0,0,0d28,001c,3368,16356,0,b3adaa8da48bcea5,0,0
1712,1712,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1713,1713,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1714,1714,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1715,1715,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1716,1716,0,458724,0,0,031e,001c,798,16356,0,b3adaa8da48bcea5,0,0
1717,1717,0,458724,0,0,12e9,001c,4841,16356,0,b3adaa8da48bcea5,0,0
1718,1718,0,458724,0,0,2001,001c,8193,16356,0,b3adaa8da48bcea5,0,0
1719,1719,0,458724,0,0,27cb,001c,10187,16356,0,b3adaa8da48bcea5,0,0
1720,1720,0,458724,0,0,38f5,001c,14581,16356,0,b3adaa8da48bcea5,0,0
1721,1721,0,458724,0,0,37af,001c,14255,16356,0,b3adaa8da48bcea5,0,0
1722,1722,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1723,1723,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1724,1724,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1725,1725,0,458724,0,0,3fff,001c,16383,16356,0,b3adaa8da48bcea5,0,0
1726,1726,0,458724,0,0,37eb,001c,14315,16356,0,b3adaa8da48bcea5,0,0
1727,1727,0,458724,0,0,3951,001c,14673,16356,0,b3adaa8da48bcea5,0,0
1728,1728,0,458724,0,0,2c62,001c,11362,16356,0,b3adaa8da48bcea5,0,0
1729,1729,0,458724,0,0,212a,001c,8490,16356,0,b3adaa8da48bcea5,0,0
1730,1730,0,458724,0,0,13ec,001c,5100,16356,0,b3adaa8da48bcea5,0,0
1731,1731,0,458724,0,0,0867,001c,2151,16356,0,b3adaa8da48bcea5,0,0
1732,1732,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1733,1733,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1734,1734,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1735,1735,0,458724,0,0,0000,001c,0,16356,0,b3adaa8da48bcea5,0,0
1736,1736,0,458724,0,0,0c81,001c,3201,16356,0,b3adaa8da48bcea5,0,0
1737,1737,0,458724,0,0,1ea8,001c,5673,16356,0,b3adaa8da48bcea5,0,0
